loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
1146,2, Not Graduate, Yes,9276583,26096170,16,816,27721481,12379368,11062830,3506613, Approved
1147,3, Graduate, No,2497523,3814287,12,538,23499705,14508741,5125525,13771639, Approved
1148,4, Graduate, No,8484395,17364179,2,796,19078409,800225,9129806,1790059, Approved
1149,4, Graduate, Yes,4959398,15899897,6,842,26754168,10844895,6510974,8036227, Approved
1150,5, Graduate, Yes,5257456,6846793,18,803,5039608,14830227,4516135,8446297, Approved
1151,2, Not Graduate, No,2627018,9918294,4,745,15501666,3923755,4130155,3220694, Approved
1152,3, Not Graduate, No,9117035,13282540,6,650,23002642,11305955,15662236,5728876, Approved
1153,2, Graduate, Yes,5328636,19199710,10,587,454471,122377,9118110,11552212, Rejected
1154,5, Graduate, Yes,5776281,13562226,16,348,12559114,17651000,15449602,10459130, Rejected
1155,1, Graduate, No,4686329,16355215,18,380,10243155,14303189,9138732,8629008, Rejected
1156,3, Graduate, No,1066282,4122828,12,528,5045371,12086351,2749958,7996043, Rejected
1157,0, Not Graduate, No,7770893,16714194,10,693,6416649,11632521,4658031,5399718, Approved
1158,5, Not Graduate, Yes,3387342,10260714,8,302,28072443,12997405,6130296,9166403, Rejected
1159,2, Graduate, Yes,2528874,3857788,2,861,14770625,8197396,1945698,269047, Approved
1160,2, Graduate, Yes,7785831,26179968,6,895,2274931,18757817,14686459,1033326, Approved
1161,3, Not Graduate, Yes,2139856,7326357,6,346,19762839,4143489,5019243,11506960, Rejected
1162,2, Not Graduate, No,6822656,11904076,2,357,17102033,15725538,19718964,2562353, Rejected
1163,5, Graduate, Yes,4799597,4210448,16,809,11319895,14781527,10322288,10546391, Approved
1164,3, Graduate, No,7959462,17350487,8,419,11453602,16248824,13041632,237809, Rejected
1165,3, Graduate, No,689892,927216,12,408,15537175,1375368,892297,3852967, Approved
1166,0, Not Graduate, No,7713478,26375184,6,412,26928423,8635346,26012381,13790791, Rejected
1167,0, Graduate, No,2424604,3965467,12,720,22011935,12468426,2654593,3904613, Approved
1168,2, Graduate, No,8645045,33022489,4,379,11554087,12006790,5422596,14446199, Rejected
1169,5, Not Graduate, Yes,3630937,14196196,14,410,7062877,13354929,3186648,3990874, Rejected
1170,5, Not Graduate, Yes,267806,993098,16,538,3063341,12304783,935316,9349955, Approved
1171,3, Graduate, Yes,4930008,13403539,8,660,5602665,4331191,15866540,9855170, Approved
1172,3, Graduate, No,730928,1210248,6,894,3899624,16061353,1067720,9315879, Approved
1173,2, Graduate, No,2813536,9518830,16,442,23343976,9376503,1439257,4324406, Rejected
1174,1, Not Graduate, Yes,7151823,21778053,6,452,16655571,18831481,20036676,11154582, Approved
1175,0, Graduate, Yes,5638173,22140759,4,625,977387,10091867,7902512,4562332, Rejected
1176,2, Not Graduate, Yes,7074977,14200939,8,550,26852516,10427715,4007606,11969696, Approved
1177,1, Not Graduate, Yes,8720622,8616476,20,660,4282360,11470869,16305939,5536299, Approved
1178,1, Graduate, No,4739650,18934125,10,447,18682550,16899213,8400877,12303442, Rejected
1179,1, Not Graduate, Yes,5474156,19063439,6,671,259581,17483046,8678046,14408959, Rejected
1180,0, Graduate, No,765082,1154330,12,855,17035090,11343492,1882179,11097140, Approved
1181,3, Graduate, No,2982343,9310902,8,709,16061697,10600452,7986842,6763446, Approved
1182,5, Not Graduate, Yes,7225073,5796015,14,741,26348251,1057241,15732967,6216594, Approved
1183,4, Graduate, Yes,801215,2071131,10,341,17362494,1305978,434226,5547417, Approved
1184,2, Graduate, No,3684433,7225476,12,841,14135432,14288423,2089987,5163003, Approved
1185,2, Graduate, No,1525663,3082244,10,722,15352993,6692454,4798563,6909337, Approved
1186,1, Graduate, Yes,8516420,13476922,10,676,18329587,8472275,9021681,7140989, Approved
1187,0, Graduate, Yes,5643808,9478802,10,392,11955228,12189540,9561700,10572291, Rejected
1188,3, Not Graduate, No,6451358,14547423,8,632,20673069,4304033,5229353,13077788, Approved
1189,3, Not Graduate, No,6831975,10890606,20,706,15294747,6462930,8115723,12990253, Approved
1190,0, Not Graduate, No,2375782,5446736,6,674,28103686,832962,4647174,8882195, Rejected
1191,2, Not Graduate, No,681779,1805018,18,374,5543590,14898040,822661,14564786, Approved
1192,1, Graduate, No,4058399,12481835,16,324,21120329,9865075,10053660,13136018, Rejected
1193,1, Not Graduate, Yes,1999833,5933236,12,587,23943663,3684164,3203582,7145144, Approved
1194,4, Graduate, No,3323345,5232160,8,730,20797925,11564243,9522713,6060100, Approved
1195,3, Graduate, Yes,3295088,3049296,10,532,28440494,2774299,7597983,6764102, Approved
1196,3, Not Graduate, No,7785450,26973329,18,712,12530864,15145291,9824421,344478, Approved
1197,4, Graduate, No,3301799,11858084,4,880,15632125,4482033,9658253,4855580, Approved
1198,5, Graduate, No,1668104,6559729,12,833,4380172,5244379,5498506,5628382, Approved
1199,4, Graduate, No,9496548,36761868,16,678,10793746,16996049,8168293,11452661, Approved
1200,3, Graduate, No,675979,1911807,14,736,4546633,14414467,1696024,3859637, Approved
1201,5, Graduate, No,2176574,7969894,4,352,22940877,13210133,5207206,9637116, Rejected
1202,2, Graduate, No,3568458,7970603,12,351,22661563,11675759,8953754,4735073, Rejected
1203,5, Not Graduate, No,806447,2676979,4,720,5518393,10088943,478672,5341458, Approved
1204,4, Graduate, Yes,8924499,34422422,20,780,23264604,3725145,5215277,1013713, Approved
1205,3, Graduate, Yes,3624243,12134296,8,416,9234510,5826543,5017527,7622562, Rejected
1206,5, Graduate, No,7787855,16591629,10,655,21135029,18675873,5768458,1428986, Rejected
1207,3, Not Graduate, No,1504087,3021454,18,471,27253434,17820662,2403882,3025565, Approved
1208,4, Graduate, No,5259777,9114861,10,365,24035919,14092029,16396103,7375900, Rejected
1209,1, Graduate, No,1427845,2819427,4,527,5321160,17242262,2232162,10201706, Approved
1210,5, Graduate, Yes,2446961,8382909,18,568,5145666,15600862,4107318,5940481, Rejected
1211,3, Not Graduate, Yes,4152271,12642839,14,765,3162563,7748368,5408607,3706216, Approved
1212,4, Not Graduate, No,8568301,13705968,14,818,24401208,13880887,15121420,13189609, Approved
1213,2, Not Graduate, Yes,3171994,9759947,2,866,15798892,14602842,9175108,5138327, Approved
1214,5, Not Graduate, No,7521383,15148557,10,362,4435768,2684125,22509047,4717408, Rejected
1215,0, Graduate, No,1089749,2816861,10,854,16993844,17723139,1921420,1001343, Approved
1216,0, Graduate, No,2639927,5240734,6,610,15320098,9564886,4463012,5173500, Approved
1217,3, Graduate, Yes,6061743,14967740,12,402,17277068,6079056,6578181,3232095, Rejected
1218,4, Graduate, No,4742078,14868180,6,688,18370327,9197591,16250176,5202728, Approved
1219,4, Graduate, Yes,5066487,15906834,10,336,4686316,6377135,7260204,2864773, Rejected
1220,2, Graduate, Yes,6779348,21762956,18,576,11168487,6450607,10358355,2890393, Rejected
1221,3, Graduate, Yes,947866,1944380,16,797,20885311,10588642,1696271,10809008, Approved
1222,3, Not Graduate, Yes,6946076,20904809,6,882,26354740,19354171,5149129,6974414, Approved
1223,5, Graduate, No,8568621,13400271,6,472,6950380,7922311,12729653,10208676, Rejected
1224,3, Not Graduate, No,7631300,17763918,2,404,16519181,4165145,25120363,8478306, Rejected
1225,2, Not Graduate, Yes,2961716,7895763,8,649,27489784,14772703,2142195,7910713, Approved
1226,5, Graduate, No,3604165,10800756,2,394,17394602,5722468,4402328,6857187, Rejected
1227,0, Graduate, No,9525393,35419099,4,887,6533553,10416447,10985188,5689730, Approved
1228,5, Not Graduate, No,7862803,13958516,20,496,16889334,4917784,9476317,3851418, Rejected
1229,0, Not Graduate, No,9235924,32371127,18,411,403764,4109995,31068238,13074372, Rejected
1230,1, Graduate, No,9060752,16269464,12,442,14132819,4888726,23790512,6014071, Rejected
1231,4, Graduate, Yes,4410737,11318436,16,524,16424295,6913912,14376246,12996025, Approved
1232,4, Not Graduate, Yes,1455459,5021216,10,744,1543755,18537855,4472380,11291495, Approved
1233,5, Not Graduate, Yes,2417099,7527036,14,820,5802873,13022037,5738768,8861677, Approved
1234,4, Graduate, No,3053695,10874766,20,741,28672761,13496474,6655302,12389943, Approved
1235,3, Graduate, No,8298071,28276671,2,689,18191498,1036624,16822676,9671836, Rejected
1236,2, Not Graduate, Yes,2879577,4850103,8,462,13241676,211100,7396479,11992096, Approved
1237,0, Graduate, Yes,3704472,14734157,4,862,6570108,6638043,9651906,11707825, Rejected
1238,0, Not Graduate, No,8457685,32125628,16,899,3512845,17220044,19438910,9495736, Approved
1239,1, Graduate, Yes,1786441,3888293,18,679,12357254,312264,3299242,10624791, Approved
1240,0, Graduate, No,6637062,6312312,16,769,15775544,14862888,16765820,12018515, Approved
1241,3, Graduate, No,5550594,9831153,14,482,5123869,15924818,5384367,3306051, Approved
1242,4, Graduate, Yes,9749171,33885077,10,568,23205360,5391089,21005574,12886129, Rejected
1243,5, Not Graduate, Yes,4947203,19011039,2,783,12378410,2273484,10180846,7399402, Rejected
1244,2, Graduate, Yes,5255974,18192766,16,554,1524624,2977240,11058698,1797962, Approved
1245,5, Not Graduate, Yes,8445173,17477947,18,755,3872741,1497771,17164444,2232722, Rejected
1246,5, Graduate, No,9819345,9631960,20,815,24973226,16366581,27010956,11028777, Approved
1247,5, Not Graduate, No,7274029,17866943,8,860,9735015,15259904,20167090,11897898, Approved
1248,2, Not Graduate, Yes,6971374,13973589,6,474,10750452,13051517,10378620,9615325, Rejected
1249,1, Not Graduate, No,8698553,10381824,14,585,5688910,1736433,13502402,9607579, Rejected
1250,5, Graduate, Yes,9703349,11049501,2,531,23407066,18433391,5331583,12724520, Rejected
1251,1, Not Graduate, Yes,7326618,9449271,2,601,23648564,13274693,6153540,14392640, Approved
1252,2, Graduate, No,3036042,4428479,18,745,6955963,16063147,3907310,12227741, Approved
1253,0, Not Graduate, No,6429097,20651008,20,494,21124203,7369353,17983026,2006692, Rejected
1254,4, Graduate, No,2490966,5035365,10,439,13062656,3836258,7208028,11795162, Approved
1255,3, Graduate, Yes,5051718,11104696,12,461,4754444,15940969,6284566,7499170, Approved
1256,0, Graduate, No,4511286,12247330,12,759,23060398,997158,14026787,11738048, Approved
1257,1, Not Graduate, Yes,9779266,37869494,4,897,2312522,3547314,15911784,10642951, Approved
1258,3, Not Graduate, No,5577061,17962045,6,361,25344019,2981100,16140883,9964236, Rejected
1259,3, Graduate, No,9503898,27240836,6,886,649168,1637691,18062740,12749932, Approved
1260,4, Not Graduate, No,8038925,25565894,18,319,9299381,10692547,21205089,2223047, Rejected
1261,1, Not Graduate, Yes,8433873,26159648,10,617,6496149,4431104,13232234,12544946, Rejected
1262,5, Graduate, Yes,1841961,5542087,16,380,6747152,18742551,1311144,5107090, Rejected
1263,2, Graduate, No,7720596,18440665,4,873,13873161,18083419,9744585,2969392, Approved
1264,4, Not Graduate, Yes,2639381,6899106,20,757,21773626,3267646,6839341,10586322, Approved
1265,1, Not Graduate, No,5802327,13210579,18,513,11536601,16084946,18880023,14440117, Approved
1266,0, Graduate, No,4915711,10145374,10,711,14911420,758308,11723354,1291555, Approved
1267,0, Not Graduate, No,2719607,4532110,6,809,28170621,5544273,7633557,14425738, Approved
1268,2, Graduate, Yes,9753211,18888870,20,430,14387595,12801550,5289851,5036065, Rejected
1269,5, Not Graduate, No,8691758,18872368,18,680,22954348,3998614,24164731,14245162, Approved
1270,0, Not Graduate, Yes,5770212,15314223,12,479,11097854,1513231,17348791,724210, Rejected
1271,2, Not Graduate, Yes,304916,731676,6,730,2175232,3042732,529929,9020108, Approved
1272,0, Graduate, No,1977712,2265343,14,640,7346019,12777337,3919180,7856327, Approved
1273,5, Graduate, Yes,2406167,4542640,8,730,4524932,4291346,1581138,12229448, Approved
1274,4, Graduate, No,9627567,19291902,14,682,26297083,4771346,9857732,6936183, Approved
1275,4, Graduate, No,4116204,12604487,18,681,674032,3977852,2755516,1117694, Rejected
1276,4, Not Graduate, No,653324,1218615,10,350,23831476,17107957,1760123,2703055, Approved
1277,3, Graduate, No,5885724,4858421,2,811,3922387,17230844,17066199,3755268, Approved
1278,4, Graduate, No,9419227,10077416,12,402,4279022,15615948,7780286,12809107, Rejected
1279,0, Graduate, Yes,5640529,13483091,18,535,15306039,387726,18415131,1352339, Rejected
1280,5, Graduate, No,4506915,6324038,6,606,2259038,4860415,13604483,12333310, Approved
1281,4, Graduate, Yes,1905413,4540202,20,809,2133076,17074376,4246889,7431742, Approved
1282,4, Not Graduate, No,8724288,23009936,8,677,22471330,10747380,29966745,8309689, Approved
1283,2, Not Graduate, Yes,1216542,4607046,14,410,1642157,803639,3828947,14181533, Rejected
1284,4, Graduate, No,9255226,26820309,16,471,17278538,4832275,10809413,11276456, Rejected
1285,2, Not Graduate, Yes,2356590,2119352,4,419,3338499,16040595,7923107,9542810, Approved
1286,0, Not Graduate, Yes,1540204,3108651,2,654,2391067,17052464,2816845,12116661, Approved
1287,5, Graduate, Yes,3582475,11962107,20,730,19379937,8259496,3455647,6780406, Approved
1288,1, Not Graduate, Yes,248119,405376,16,725,11313457,2940925,272997,13686411, Approved
1289,0, Graduate, Yes,336320,1264534,14,750,463321,1497787,858484,11654685, Approved
1290,3, Graduate, Yes,2008810,5007630,8,721,19732166,4371486,6955856,14361861, Approved
1291,1, Graduate, Yes,6916821,7579678,4,841,28116119,15500701,12698004,8089942, Approved
1292,5, Graduate, No,8100334,12744625,6,843,16226314,16035705,17977915,9446934, Approved
1293,2, Not Graduate, Yes,2602956,9631347,12,464,10980880,4974930,3646009,6727420, Rejected
1294,0, Not Graduate, No,6451881,25631201,14,482,24455294,18960169,19590314,13597972, Rejected
1295,5, Not Graduate, Yes,3608623,12852655,8,333,9694692,17033744,3050974,9251124, Rejected
1296,3, Not Graduate, No,4399708,8034594,6,460,17739735,19157725,9885009,2330290, Approved
1297,1, Not Graduate, Yes,3448546,11243021,6,604,13717053,14593798,7789097,7523470, Rejected
1298,4, Not Graduate, No,8847003,13368958,20,695,21035266,11116012,4453751,1957625, Approved
1299,3, Graduate, No,5164749,10486874,14,825,14969778,19046347,17155680,9430714, Approved
1300,0, Graduate, No,5110555,15489775,20,656,13920208,13360962,17493568,10281400, Approved
1301,4, Not Graduate, Yes,8540057,33310358,2,882,12122389,16138334,16246777,11798764, Approved
1302,2, Graduate, No,6575425,14501669,10,631,8509488,7815425,17601917,2255080, Approved
1303,4, Graduate, Yes,1649082,3935825,10,814,14052083,4674651,5023327,6797552, Approved
1304,5, Graduate, Yes,2031301,3056172,10,784,1666212,11125141,1726839,5209410, Approved
1305,3, Not Graduate, Yes,3505052,7326654,8,593,9786256,7938774,2642306,6100812, Rejected
1306,4, Graduate, No,1149459,1151366,2,823,2124817,6810803,2951729,13813669, Approved
1307,1, Graduate, Yes,6912679,24522555,2,818,9270415,13514627,15059111,8212383, Approved
1308,1, Graduate, No,5004762,4377518,16,487,10132029,11847493,12702991,6516389, Approved
1309,2, Graduate, Yes,629044,1879129,10,428,694874,6131660,1393954,13299878, Approved
1310,5, Not Graduate, Yes,4084527,6838762,4,372,8520980,4686924,10943163,7819090, Rejected
1311,3, Graduate, Yes,8250792,19171129,8,852,19449395,10602170,7959768,6217839, Approved
1312,2, Not Graduate, Yes,8998405,15306170,20,565,28123414,6347057,10319860,7941933, Approved
1313,4, Not Graduate, No,9529703,19823937,10,640,17862614,4610354,11541132,12461920, Approved
1314,5, Graduate, No,9149004,23327117,20,463,20618690,4308793,16006734,6656062, Rejected
1315,5, Not Graduate, No,6094080,17373362,4,533,19362672,12861246,16933504,9072294, Rejected
1316,1, Not Graduate, Yes,9193665,35017894,4,541,27386915,8057169,27527583,2627436, Rejected
1317,4, Not Graduate, Yes,9478131,17658164,12,648,27284702,6637399,16149690,182238, Approved
1318,3, Graduate, No,6362283,16997119,14,405,3222520,2234612,14672374,989613, Rejected
1319,2, Graduate, Yes,4206699,15503834,20,770,13666765,1070453,5828529,7000177, Approved
1320,2, Not Graduate, Yes,9571110,16545977,10,534,26318295,13481331,18446694,10561158, Rejected
1321,0, Not Graduate, No,4225807,15078355,6,444,25559519,18774816,14041222,3094870, Rejected
1322,1, Not Graduate, Yes,1813890,7009190,12,308,15454333,6300335,2372310,13862399, Rejected
1323,3, Not Graduate, Yes,1230614,4321891,8,361,12818748,16371729,3524270,2210385, Rejected
1324,5, Graduate, Yes,5704254,14965416,4,461,1595179,11669780,3574186,10235775, Rejected
1325,5, Not Graduate, No,543835,1691745,2,739,13798568,5892105,835183,3446236, Approved
1326,1, Graduate, Yes,1350447,3159250,16,812,14633668,10995348,3344171,869034, Approved
1327,4, Not Graduate, No,2571691,6972416,14,871,18318918,2514721,7272749,10472564, Approved
1328,0, Graduate, Yes,5339330,20921187,4,478,15086335,6552416,12155281,7615702, Rejected
1329,4, Graduate, Yes,4837847,7757902,12,682,6182730,14263387,15034414,9222526, Approved
1330,2, Not Graduate, Yes,5158618,17209927,18,460,28072489,16512688,15281670,13839338, Rejected
1331,2, Not Graduate, No,5124519,12401059,18,385,6225063,4281051,12055508,7891740, Rejected
1332,4, Not Graduate, Yes,9843464,13446116,10,625,11033930,17668492,15201940,12367526, Approved
1333,2, Graduate, No,2310481,6606388,2,686,14736106,11745809,3676279,7280447, Approved
1334,4, Graduate, Yes,4798259,16005869,14,756,8431639,4447785,11253312,5131065, Rejected
1335,3, Not Graduate, Yes,6144215,16097957,12,369,1896545,15114135,15174091,5720916, Rejected
1336,5, Graduate, Yes,2857272,9942692,20,748,17686083,17092043,4810961,5068602, Approved
1337,3, Graduate, No,1957696,3858187,12,482,6786749,5285022,3313502,13032548, Approved
1338,1, Not Graduate, Yes,652545,2430115,16,467,25481028,2051420,672342,7516716, Approved
1339,4, Graduate, No,3364248,9670949,12,318,22988293,5521950,1685025,13707077, Rejected
1340,2, Not Graduate, No,2665514,8983074,12,422,12360380,14676967,5023093,3693385, Rejected
1341,3, Graduate, No,2098382,3511752,8,592,13394642,1195285,6279457,11237235, Approved
1342,0, Not Graduate, No,2831285,6307000,10,413,27537434,5610054,7926532,1697224, Rejected
